City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,buka,40.8108,69.1986,19.02000000000004,39,1,1.56,UZ,1683563502
288,tailai,46.3833,123.4,10.100000000000023,19,0,5.46,CN,1683563502
289,gaiman,-43.2897,-65.4929,16.83000000000004,36,7,4.72,AR,1683563502
290,grand rapids,42.9634,-85.6681,16.510000000000048,72,100,4.12,US,1683563388
291,lubumbashi,-11.6609,27.4794,16.689999999999998,68,46,1.42,CD,1683563504
292,yashkino,55.8736,85.4265,14.740000000000009,43,27,3.11,RU,1683563505
293,konarka,19.9,86.1167,29.220000000000027,84,8,5.83,IN,1683563505
294,uacu cungo,-11.3634,15.1208,21.680000000000007,56,31,0.64,AO,1683563506
295,el calafate,-50.3408,-72.2768,6.580000000000041,55,65,0.59,AR,1683563506
296,mount isa,-20.7333,139.5,13.870000000000005,23,11,4.63,AU,1683563262
297,minas de marcona,-15.2119,-75.1103,20.660000000000025,61,23,6.46,PE,1683563507
298,lautoka,-17.6167,177.4667,20.920000000000016,100,20,2.57,FJ,1683563507
299,kone,-21.0595,164.8658,21.470000000000027,90,100,1.64,NC,1683563507
300,slantsy,59.1182,28.0914,8.990000000000009,54,30,0.97,RU,1683563508
301,minzhu,43.7286,127.3447,6.160000000000025,43,0,2.4,CN,1683563508
302,magong,23.5654,119.5863,23.150000000000034,76,72,14.14,TW,1683563509
303,praia da vitoria,38.7333,-27.0667,18.140000000000043,94,20,0.84,PT,1683563509
304,havre,49.5833,0.3333,17.220000000000027,77,100,2.57,FR,1683563509
305,vorgashor,67.5833,63.95,-10.129999999999995,97,91,2.19,RU,1683563510
306,gerash,27.6652,54.1371,32.08000000000004,14,8,2.1,IR,1683563510
307,el granada,37.5027,-122.4694,15.590000000000032,91,100,4.63,US,1683563362
308,aykhal,66.0,111.5,-5.399999999999977,95,100,5.63,RU,1683563510
309,saint-leu,-21.15,55.2833,25.480000000000018,95,94,0.61,RE,1683563510
310,suixi,33.8907,116.7747,12.460000000000036,58,32,1.85,CN,1683563511
311,harper,4.375,-7.7169,29.310000000000002,70,69,3.46,LR,1683563511
312,kittila,67.6647,24.8936,11.080000000000041,50,0,2.57,FI,1683563365
313,general acha,-37.377,-64.6043,18.450000000000045,36,0,4.49,AR,1683563512
314,banyo,6.75,11.8167,24.700000000000045,67,56,1.1,CM,1683563512
315,yaring,6.8662,101.3689,26.970000000000027,84,100,2.16,TH,1683563512
316,monahans,31.5943,-102.8926,28.28000000000003,40,0,0.88,US,1683563512
317,domingos martins,-20.3633,-40.6592,20.450000000000045,90,74,1.75,BR,1683563513
318,kenai,60.5544,-151.2583,2.8600000000000136,90,100,1.54,US,1683563513
319,vilyuchinsk,52.9306,158.4028,3.150000000000034,99,97,3.93,RU,1683563513
320,fort bragg,35.139,-79.006,26.78000000000003,59,100,4.63,US,1683563513
321,kill devil hills,36.0307,-75.676,24.010000000000048,66,0,3.09,US,1683563514
322,acajutla,13.5928,-89.8275,32.30000000000001,59,37,4.5,SV,1683563515
323,dizangue,3.7667,9.9833,31.640000000000043,85,97,2.74,CM,1683563515
324,tranqueras,-31.2,-55.75,22.420000000000016,38,0,3.2,UY,1683563515
325,hammerfest,70.6634,23.6821,0.25,100,75,0.51,NO,1683563515
326,wattegama,6.7989,81.4808,24.620000000000005,91,100,1.01,LK,1683563516
327,labytnangi,66.6572,66.4183,-9.629999999999995,82,99,5.41,RU,1683563516
328,mudhol,16.35,75.2833,29.710000000000036,54,88,4.0,IN,1683563516
329,al ghayzah,16.2079,52.176,28.660000000000025,57,1,3.4,YE,1683563516
330,wajir,1.7471,40.0573,30.980000000000018,58,20,1.03,KE,1683563517
331,nzega,-2.479,29.5564,14.590000000000032,90,81,1.15,RW,1683563517
332,bikenibeu village,1.3673,173.1241,28.210000000000036,81,100,5.49,KI,1683563517
333,oranjemund,-28.55,16.4333,14.120000000000005,88,1,5.71,NA,1683563517
334,tshabong,-26.05,22.45,21.470000000000027,27,0,3.18,BW,1683563517
335,broken hill,-31.95,141.4333,9.080000000000041,68,17,4.13,AU,1683563518
336,lukolela,-1.0605,17.1821,23.960000000000036,90,78,1.06,CD,1683563518
337,huangmei,30.1924,116.025,14.54000000000002,62,91,3.05,CN,1683563518
338,crane,31.3974,-102.3501,29.560000000000002,27,0,0.76,US,1683563519
339,al jahra',29.3375,47.6581,27.720000000000027,25,11,3.15,KW,1683563519
340,mbaiki,3.8678,17.9892,27.200000000000045,61,100,0.21,CF,1683563524
341,yanchep,-31.55,115.6833,20.07000000000005,37,36,7.58,AU,1683563524
342,el bauga,18.262,33.9081,32.870000000000005,10,0,5.94,SD,1683563525
343,forster,-32.1667,152.5167,12.430000000000007,58,98,2.68,AU,1683563526
344,yaren,-0.5472,166.916,28.460000000000036,76,98,2.94,NR,1683563526
345,coahuayana de hidalgo,18.7,-103.6583,33.43000000000001,43,1,2.84,MX,1683563527
346,masterton,-40.9597,175.6575,12.32000000000005,89,100,2.24,NZ,1683563528
347,ulsteinvik,62.3432,5.8487,15.5,75,100,1.71,NO,1683563529
348,suwayr,30.1171,40.3893,29.52000000000004,15,1,5.87,SA,1683563529
349,viedma,-40.8135,-62.9967,16.600000000000023,49,65,4.45,AR,1683563280
350,siguiri,11.6667,-9.5,32.53000000000003,43,80,6.47,GN,1683563530
351,saint-pierre,-21.3393,55.4781,25.82000000000005,69,100,4.63,RE,1683563531
352,turtas,58.9417,69.1325,4.720000000000027,44,74,4.18,RU,1683563532
353,manismata,-2.4667,111.0333,23.890000000000043,94,85,0.44,ID,1683563533
354,vila franca do campo,37.7167,-25.4333,18.230000000000018,87,99,2.22,PT,1683563533
355,arua,3.0201,30.9111,19.82000000000005,87,85,1.56,UG,1683563534
356,koumra,8.9126,17.5539,34.85000000000002,29,39,0.19,TD,1683563535
357,egilsstadir,65.2653,-14.3948,10.950000000000045,71,75,2.57,IS,1683563536
358,dawson creek,55.7666,-120.2362,9.800000000000011,62,20,0.0,CA,1683563536
359,bryne,58.7354,5.6477,15.689999999999998,46,75,9.77,NO,1683563536
360,island harbour,50.724,-1.2758,14.150000000000034,93,100,3.13,GB,1683563537
361,port blair,11.6667,92.75,29.620000000000005,73,100,2.43,IN,1683563538
362,uglegorsk,49.0833,142.0333,3.7900000000000205,74,89,2.25,RU,1683563538
363,port lincoln,-34.7333,135.8667,14.120000000000005,70,93,4.1,AU,1683563538
364,ugoofaaru,5.6667,73.0,28.879999999999995,75,6,5.43,MV,1683563539
365,kolwezi,-10.7148,25.4667,16.439999999999998,63,70,2.5,CD,1683563539
366,thirsk,54.233,-1.3441,15.510000000000048,88,100,5.14,GB,1683563540
367,cessnock,-32.8333,151.35,12.850000000000023,68,35,2.31,AU,1683563514
368,cannonvale,-20.2833,148.7,19.660000000000025,48,3,8.28,AU,1683563541
369,patnanungan,14.7833,122.1833,27.140000000000043,81,97,1.1,PH,1683563542
370,aywaille,50.4741,5.6768,20.28000000000003,90,99,2.45,BE,1683563543
371,ubari,26.5921,12.7805,34.29000000000002,8,100,5.62,LY,1683563543
372,manta,-0.95,-80.7333,30.879999999999995,66,40,2.57,EC,1683563450
373,barra de santo antonio,-9.4047,-35.5072,30.600000000000023,69,53,4.02,BR,1683563544
374,pandan,14.0453,124.1694,25.890000000000043,84,7,1.52,PH,1683563545
375,happy valley-goose bay,53.3168,-60.3315,4.170000000000016,60,100,7.2,CA,1683563546
376,codrington,-38.2667,141.9667,12.240000000000009,75,99,4.55,AU,1683563546
377,tabora,-5.0167,32.8,22.650000000000034,63,99,1.83,TZ,1683563546
378,ayapel,8.3137,-75.1398,34.170000000000016,55,58,0.99,CO,1683563547
379,natal,-5.795,-35.2094,31.360000000000014,62,40,5.66,BR,1683563547
380,general conesa,-40.1,-64.4333,17.100000000000023,38,0,4.02,AR,1683563548
381,oroqen zizhiqi,50.5667,123.7167,1.6899999999999977,44,4,2.74,CN,1683563548
382,wodonga,-36.1167,146.8833,10.710000000000036,95,48,1.48,AU,1683563549
383,port hedland,-20.3167,118.5667,22.03000000000003,46,7,4.63,AU,1683563550
384,namsos,64.4662,11.4957,14.950000000000045,31,0,2.57,NO,1683563552
385,saldanha,-33.0117,17.9442,17.03000000000003,85,58,4.12,ZA,1683563552
386,floro,61.5996,5.0328,14.04000000000002,66,75,3.09,NO,1683563553
387,lompoc,34.6391,-120.4579,16.03000000000003,74,20,6.71,US,1683563553
388,keyser,39.4409,-78.9739,26.260000000000048,54,50,0.89,US,1683563554
389,pariaman,-0.619,100.12,25.03000000000003,80,100,1.59,ID,1683563554
390,laguna,38.421,-121.4238,16.090000000000032,64,100,3.6,US,1683563555
391,fujin,47.26,132.0322,6.650000000000034,55,81,8.04,CN,1683563555
392,kirovskiy,45.0917,133.5136,5.890000000000043,72,57,2.31,RU,1683563556
393,pratt,37.6439,-98.7376,25.420000000000016,38,0,7.72,US,1683563556
394,mirabad,30.4362,61.8383,28.930000000000007,10,0,2.38,AF,1683563556
395,luderitz,-26.6481,15.1594,15.82000000000005,74,0,6.59,NA,1683563557
396,anadyr,64.75,177.4833,-3.7199999999999704,100,100,5.0,RU,1683563557
397,kargil,34.5667,76.1,-2.75,77,91,2.52,IN,1683563557
398,new plymouth,-39.0667,174.0833,16.420000000000016,100,100,7.35,NZ,1683563558
399,ambalavao,-21.8333,46.9333,15.970000000000027,96,24,1.89,MG,1683563558
400,san mariano,7.5,126.0,23.27000000000004,95,84,1.1,PH,1683563558
401,magadan,59.5667,150.8,-0.19999999999998863,93,32,2.41,RU,1683563558
402,rovaniemi,66.5,25.7167,12.670000000000016,47,0,5.14,FI,1683563559
403,akureyri,65.6835,-18.0878,9.960000000000036,76,75,5.14,IS,1683563559
404,taltal,-25.4,-70.4833,21.379999999999995,60,0,2.0,CL,1683563559
405,oriximina,-1.7656,-55.8661,32.60000000000002,52,72,2.13,BR,1683563445
406,berezovyy,51.6667,135.7,6.470000000000027,76,84,2.44,RU,1683563559
407,carletonville,-26.3609,27.3977,14.350000000000023,59,58,2.19,ZA,1683563560
408,haiku-pauwela,20.9219,-156.3051,23.360000000000014,66,0,4.02,US,1683563560
409,belyy yar,53.6039,91.3903,11.939999999999998,37,0,3.0,RU,1683563560
410,yeed,4.55,43.0333,31.02000000000004,43,75,4.18,SO,1683563560
411,klyuchi,52.2667,79.1667,20.30000000000001,21,26,3.78,RU,1683563561
412,lodja,-3.4833,23.4333,25.310000000000002,72,82,1.5,CD,1683563561
413,luganville,-15.5333,167.1667,25.08000000000004,87,7,1.31,VU,1683563561
414,cockburn town,21.4612,-71.1419,26.49000000000001,75,15,6.62,TC,1683563561
415,madisonville,37.3281,-87.4989,19.370000000000005,96,100,1.79,US,1683563562
416,barcelos,41.5388,-8.6151,23.840000000000032,73,94,3.58,PT,1683563562
417,makinsk,52.6292,70.4169,15.170000000000016,42,96,5.06,KZ,1683563562
418,tibiri,13.5627,7.0485,40.19,14,0,4.12,NE,1683563562
419,loikaw,19.6742,97.2094,22.04000000000002,83,100,1.58,MM,1683563562
420,dzhalagash,45.0833,64.6667,23.430000000000007,12,1,3.01,KZ,1683563563
421,angol,-37.8,-72.7167,18.03000000000003,37,100,2.01,CL,1683563563
422,francistown,-21.17,27.5079,22.29000000000002,40,7,5.92,BW,1683563563
423,katabu,-4.9333,122.5167,24.340000000000032,98,100,2.17,ID,1683563563
424,zaozersk,69.4005,32.4476,1.1899999999999977,86,98,5.29,RU,1683563564
425,lospalos,-8.5186,127.0025,22.590000000000032,96,72,2.81,TL,1683563564
426,kununurra,-15.7667,128.7333,22.99000000000001,38,29,4.63,AU,1683563564
427,riberalta,-10.9833,-66.1,27.110000000000014,78,75,4.63,BO,1683563565
428,kiunga,-6.1219,141.2906,23.52000000000004,100,100,0.25,PG,1683563565
429,i-n-salah,27.1935,2.4607,38.400000000000034,7,43,7.05,DZ,1683563565
430,malagon,39.2139,-4.0005,28.189999999999998,20,94,4.06,ES,1683563565
431,kencong,-8.2833,113.3667,24.83000000000004,93,100,0.97,ID,1683563566
432,manjhanpur,25.5333,81.3833,33.84000000000003,26,6,2.92,IN,1683563566
433,kawambwa,-9.7915,29.0791,17.460000000000036,63,0,1.56,ZM,1683563566
434,grand falls-windsor,48.9332,-55.6649,5.28000000000003,91,100,0.89,CA,1683563566
435,muscat,23.6139,58.5922,33.01000000000005,44,0,4.24,OM,1683563566
436,parnarama,-5.6817,-43.0933,34.53000000000003,36,23,1.44,BR,1683563567
437,selebi-phikwe,-21.979,27.8498,20.840000000000032,50,11,3.93,BW,1683563567
438,trelew,-43.249,-65.3051,16.860000000000014,33,7,4.54,AR,1683563567
439,ialoveni,46.9431,28.7778,10.160000000000025,76,40,5.14,MD,1683563567
440,tadine,-21.55,167.8833,23.480000000000018,77,88,5.17,NC,1683563567
441,al bayda',32.7627,21.7551,16.150000000000034,53,69,4.33,LY,1683563568
442,akdepe,42.0551,59.3788,23.05000000000001,24,100,5.06,TM,1683563568
443,ta`u,-14.2336,-169.5144,27.49000000000001,79,20,6.55,AS,1683563568
444,rabo de peixe,37.8,-25.5833,17.730000000000018,88,75,3.6,PT,1683563568
445,anar darah,32.7587,61.654,24.760000000000048,13,0,2.96,AF,1683563569
446,deschutes river woods,43.9915,-121.3584,7.110000000000014,83,40,0.45,US,1683563569
447,balqash,46.8481,74.995,18.49000000000001,36,5,3.44,KZ,1683563569
448,jimenez,28.3333,-105.4,28.879999999999995,7,0,3.77,MX,1683563569
449,vilyuysk,63.7553,121.6247,-14.079999999999984,97,17,1.06,RU,1683563570
450,siwa oasis,29.2041,25.5195,26.590000000000032,23,0,1.95,EG,1683563570
451,gobabis,-22.45,18.9667,23.07000000000005,18,0,3.9,NA,1683563570
452,arno,60.1167,18.6333,6.550000000000011,47,12,4.89,SE,1683563570
453,tagiura,32.8817,13.3506,21.629999999999995,63,94,15.06,LY,1683563571
454,touros,-5.1989,-35.4608,29.79000000000002,63,62,6.55,BR,1683563571
455,idri,27.5,13.2667,34.410000000000025,9,100,5.11,LY,1683563571
456,tadmur,34.5608,38.2805,22.960000000000036,32,2,3.37,SY,1683563571
457,uturoa,-16.7333,-151.4333,27.410000000000025,75,51,3.27,PF,1683563572
458,dryden,49.7833,-92.7503,10.160000000000025,66,100,5.14,CA,1683563572
459,alice springs,-23.7,133.8833,2.75,60,0,6.88,AU,1683563478
460,peterhead,57.5058,-1.7981,15.25,99,100,5.12,GB,1683563572
461,idiroko,6.6333,2.7333,30.930000000000007,64,30,4.21,NG,1683563572
462,lensk,60.7253,114.9278,0.12999999999999545,96,100,1.37,RU,1683563573
463,ouallam,14.3188,2.0866,41.24000000000001,11,33,0.34,NE,1683563573
464,khonsa,27.0167,95.5667,17.83000000000004,67,0,1.96,IN,1683563573
465,bengkulu,-3.8004,102.2655,24.79000000000002,90,100,4.85,ID,1683563574
466,cill airne,52.05,-9.5167,16.03000000000003,82,20,6.17,IE,1683563575
467,gamba,-2.65,10.0,26.77000000000004,86,100,3.09,GA,1683563575
468,levuka,50.1834,-105.4011,11.900000000000034,87,75,5.14,CA,1683563575
469,cadale,2.7603,46.3222,27.450000000000045,80,4,8.83,SO,1683563576
470,bamboo flat,11.7,92.7167,29.629999999999995,73,100,2.3,IN,1683563576
471,yenisehir,40.2644,29.6531,18.03000000000003,59,0,4.63,TR,1683563576
472,severobaykal'sk,55.65,109.3167,0.17000000000001592,88,20,2.06,RU,1683563577
473,sao felix do xingu,-6.6447,-51.995,30.460000000000036,62,10,1.46,BR,1683563577
474,rikaze,29.25,88.8833,8.840000000000032,30,33,2.73,CN,1683563577
475,maturin,9.75,-63.1767,32.910000000000025,58,100,5.14,VE,1683563578
476,gryazovets,58.88,40.2525,4.550000000000011,74,45,2.58,RU,1683563578
477,kanggye,40.9695,126.5852,9.189999999999998,73,5,1.08,KP,1683563578
478,moanda,-1.5575,13.2178,24.55000000000001,92,100,1.24,GA,1683563578
479,tidjikja,18.5564,-11.4271,38.59000000000003,7,99,1.89,MR,1683563579
480,karasburg,-28.0167,18.75,19.910000000000025,18,0,3.7,NA,1683563579
481,ulyanovsk,54.0,48.0,5.390000000000043,55,54,2.28,RU,1683563579
482,nikolayevsk-on-amure,53.1406,140.73,0.6100000000000136,87,70,1.86,RU,1683563580
483,yanam,16.7333,82.2167,28.220000000000027,85,38,1.77,IN,1683563580
484,tres palos,18.1833,-101.6167,35.450000000000045,23,2,2.03,MX,1683563580
485,ixtapa,20.7,-105.2,26.57000000000005,78,20,2.06,MX,1683563580
486,fort mcmurray,56.7268,-111.381,16.77000000000004,44,0,3.6,CA,1683563581
487,port macquarie,-31.4333,152.9167,9.939999999999998,51,83,6.39,AU,1683563581
488,lubsko,51.7847,14.972,16.060000000000002,47,7,5.8,PL,1683563581
489,berriane,32.8265,3.7669,28.470000000000027,19,0,11.06,DZ,1683563581
490,escanaba,45.7453,-87.0646,17.510000000000048,63,0,3.6,US,1683563391
491,khorixas,-20.3667,14.9667,27.350000000000023,19,0,5.34,NA,1683563583
492,salinopolis,-0.6136,-47.3561,29.710000000000036,67,88,4.11,BR,1683563584
493,langsa,4.4683,97.9683,24.090000000000032,96,99,0.8,ID,1683563585
494,charlotte amalie,18.3419,-64.9307,30.82000000000005,66,0,5.66,VI,1683563585
495,port moresby,-9.4431,147.1797,25.680000000000007,94,75,1.54,PG,1683563586
496,tumpat,6.1978,102.171,26.99000000000001,83,20,2.06,MY,1683563586
497,hit,33.6416,42.8251,29.30000000000001,19,0,3.33,IQ,1683563587
498,zambezi,-13.5432,23.1047,19.49000000000001,40,83,1.78,ZM,1683563587
499,santa marta,11.2408,-74.199,33.27000000000004,66,20,2.57,CO,1683563476
500,mishan,45.55,131.8833,6.3799999999999955,48,22,3.11,CN,1683563588
501,cunha,-23.0744,-44.9597,26.410000000000025,57,4,0.59,BR,1683563588
502,san matias,-16.3667,-58.4,29.730000000000018,66,100,0.77,BO,1683563588
503,yuzhno-kurilsk,44.0306,145.8556,1.9700000000000273,89,96,6.93,RU,1683563589
504,al burayqah,30.4062,19.5739,24.33000000000004,44,93,3.0,LY,1683563590
505,sedhiou,12.7081,-15.5569,39.89000000000004,15,100,1.69,SN,1683563590
506,kathu,7.9178,98.3332,27.900000000000034,78,97,1.42,TH,1683563591
507,bayanhongor,46.7167,100.1167,0.08000000000004093,98,100,1.05,MN,1683563592
508,shurugwi,-19.6702,30.0059,15.220000000000027,51,0,2.31,ZW,1683563592
509,pires do rio,-17.2997,-48.2794,28.129999999999995,39,28,1.69,BR,1683563592
510,eydhafushi,5.1033,73.0708,28.82000000000005,76,2,5.24,MV,1683563593
511,guiuan,11.0333,125.7247,28.27000000000004,73,14,2.02,PH,1683563593
512,ostroda,53.6967,19.9649,12.400000000000034,57,46,1.71,PL,1683563594
513,bandarbeyla,9.4942,50.8122,27.83000000000004,80,100,2.89,SO,1683563594
514,piti village,13.4626,144.6933,27.49000000000001,84,0,2.06,GU,1683563594
515,luwuk,-0.9516,122.7875,25.760000000000048,88,93,1.64,ID,1683563595
516,christchurch,-43.5333,172.6333,17.960000000000036,67,100,5.66,NZ,1683563382
517,khandyga,62.6667,135.6,-4.479999999999961,76,99,1.74,RU,1683563596
518,saguenay,48.4168,-71.0657,12.270000000000039,28,75,18.01,CA,1683563596
519,ad dilam,23.9915,47.1627,38.23000000000002,12,7,5.96,SA,1683563597
520,illizi,26.4833,8.4667,38.89000000000004,8,100,10.52,DZ,1683563597
521,saint-philippe,-21.3585,55.7679,25.77000000000004,79,100,4.76,RE,1683563598
522,esquel,-42.9,-71.3167,10.75,36,88,2.49,AR,1683563454
523,ketchikan,55.3422,-131.6461,8.260000000000048,76,40,0.0,US,1683563493
524,volovets,48.7109,23.1851,3.82000000000005,90,90,3.37,UA,1683563599
525,basco,20.4487,121.9702,25.970000000000027,76,91,7.55,PH,1683563600
526,nova vicosa,-17.8919,-39.3719,27.33000000000004,69,21,3.76,BR,1683563600
527,athlone,53.4333,-7.95,15.400000000000034,87,90,4.67,IE,1683563601
528,zanjan,36.6736,48.4787,16.480000000000018,27,2,3.56,IR,1683563601
529,inhambane,-23.865,35.3833,22.379999999999995,81,46,2.16,MZ,1683563602
530,ciudad lazaro cardenas,17.9583,-102.2,30.689999999999998,51,1,1.71,MX,1683563372
531,carauari,-4.8828,-66.8958,29.200000000000045,76,41,1.23,BR,1683563603
532,sierra grande,-41.606,-65.3557,16.05000000000001,40,3,4.47,AR,1683563603
533,tuy hoa,13.0833,109.3,26.410000000000025,91,100,2.3,VN,1683563604
534,xinyuan,37.3,99.0,0.29000000000002046,75,87,1.45,CN,1683563604
535,kintampo,8.0563,-1.7306,36.650000000000034,28,87,3.14,GH,1683563605
536,nikol'sk,53.7189,46.0712,4.090000000000032,63,60,2.53,RU,1683563605
537,isla mujeres,21.2311,-86.731,30.090000000000032,71,66,5.29,MX,1683563606
538,vuktyl,63.8567,57.3094,-3.519999999999982,95,89,2.54,RU,1683563606
539,formosa,-26.1775,-58.1781,21.650000000000034,70,75,1.54,AR,1683563607
540,timbuktu,16.7735,-3.0074,39.200000000000045,17,88,5.72,ML,1683563607
541,iwatsuki,35.9428,139.6919,14.379999999999995,63,100,2.26,JP,1683563607
542,thayetmyo,19.3167,95.1833,32.18000000000001,50,77,1.72,MM,1683563608
543,kiwira,-9.1667,33.5333,15.910000000000025,98,85,1.11,TZ,1683563609
544,ambon,-3.6954,128.1814,29.970000000000027,87,75,1.54,ID,1683563610
545,al khafji,28.4391,48.4913,26.28000000000003,61,82,3.65,SA,1683563610
546,salalah,17.0151,54.0924,29.05000000000001,74,0,2.06,OM,1683563611
547,misliyah,17.4599,42.5572,30.629999999999995,60,14,3.35,SA,1683563611
548,klaksvik,62.2266,-6.589,10.510000000000048,99,99,6.36,FO,1683563612
549,qulsary,46.9531,54.0198,22.720000000000027,30,88,6.43,KZ,1683563613
550,merizo village,13.2658,144.6691,27.310000000000002,90,20,5.05,GU,1683563613
551,nadi,-17.8,177.4167,21.0,100,20,2.57,FJ,1683563614
552,sukagawa,37.2833,140.3833,4.360000000000014,98,46,1.45,JP,1683563614
553,gaalkacyo,6.7697,47.4308,29.640000000000043,52,58,4.4,SO,1683563615
554,irymple,-34.25,142.1667,6.720000000000027,84,57,4.54,AU,1683563615
555,guymon,36.6828,-101.4816,22.0,46,0,8.75,US,1683563615
556,bei'an,24.5399,109.533,17.090000000000032,90,100,1.83,CN,1683563616
557,arcen,51.4767,6.1806,21.27000000000004,71,0,3.09,NL,1683563616
558,raja,8.4596,25.678,28.379999999999995,51,43,3.48,SS,1683563616
559,sao gabriel da cachoeira,-0.1303,-67.0892,27.890000000000043,94,75,2.57,BR,1683563617
560,formosa do rio preto,-11.0483,-45.1931,34.81,27,9,2.25,BR,1683563617
561,karakulino,56.012,53.7067,4.53000000000003,55,69,2.45,RU,1683563617
562,saint-joseph,-21.3667,55.6167,25.210000000000036,79,99,4.76,RE,1683563617
563,kundarkhi,28.7,78.7833,26.27000000000004,34,7,2.56,IN,1683563618
564,gazojak,41.1875,61.4036,25.200000000000045,18,29,4.12,TM,1683563618
565,santa terezinha,-29.9002,-50.0904,21.560000000000002,72,74,6.03,BR,1683563618
566,faaa,-17.55,-149.6,24.980000000000018,88,75,2.57,PF,1683563618
567,burgas,42.5061,27.4678,14.060000000000002,82,40,8.23,BG,1683563475
568,kuanda,56.3161,116.0806,1.9800000000000182,99,100,0.65,RU,1683563619
569,grand-bourg,15.8835,-61.3148,31.110000000000014,77,95,6.38,GP,1683563619
570,mariental,-24.6333,17.9667,23.640000000000043,22,0,1.83,NA,1683563619
571,pagar alam,-4.0167,103.2667,20.33000000000004,95,98,1.45,ID,1683563619
572,chipinge,-20.1883,32.6236,15.200000000000045,67,0,2.57,ZW,1683563620
573,ellensburg,46.9965,-120.5479,14.650000000000034,66,0,0.45,US,1683563620
574,el sauzal de rodriguez,31.9,-116.6833,17.450000000000045,72,0,4.27,MX,1683563620
